TIMESTAMP,POWER,U10,V10,WS10,U100,V100,WS100
20130630 18:00,0.2603878365,3.5785409703,0.9545735335,3.7036692761,6.4468243239,1.9315868334,6.7299755986
20130630 19:00,0.1530947845,3.6276786248,0.8924942639,3.7358530774,6.2673834529,1.7378870104,6.5038716628
20130630 20:00,0.114868265,3.5947513305,0.8485953518,3.6935553603,6.133920314,1.6342314295,6.3478886871
20130630 21:00,0.1265680601,3.6200800184,1.0188699199,3.7607280217,6.0681466139,1.8441601565,6.3421865323
20130630 22:00,0.1167643147,3.5587845937,1.0051237959,3.6980023837,6.0917740596,2.0122078408,6.415504001
20130630 23:00,0.0608533122,3.6180537234,0.7692225714,3.6989209385,5.7137349292,1.5248172052,5.9136988722
20130701 0:00,0.1424104094,3.8429724717,0.7789778852,3.9211278943,5.3695405183,1.2426436793,5.5114543173
20130701 1:00,0.121976205,3.7080141665,1.0217506588,3.8462115735,4.9108143047,1.4527500651,5.1211893039
20130701 2:00,0.0568275763,3.9842783608,1.1229495702,4.1395035685,5.1476183708,1.5294719091,5.3700334461
20130701 3:00,0.1491229647,4.295225073,1.1254299356,4.4402196981,5.5456343256,1.4969418472,5.7441182933
20130701 4:00,0.3053089393,4.5164756182,1.1269181549,4.6549432368,5.8541738255,1.4914178745,6.0411653226
20130701 5:00,0.3183835951,4.6241110185,1.2926065687,4.801378391,6.0678374291,1.7074665871,6.3034984899
20130701 6:00,0.2709464074,4.4871748703,1.4543263976,4.7169697463,6.0308126891,1.9683208565,6.343893811
20130701 7:00,0.2496854894,3.8515280337,1.3957897724,4.0966446371,5.6744495668,2.1174681212,6.0566532945
20130701 8:00,0.162458215,2.6376399073,1.1760293913,2.8879386091,5.3281139782,2.5250145563,5.8961425589
20130701 9:00,0.1461935229,2.0677702598,1.0827676495,2.3341078874,4.5374815099,2.5876195809,5.2234580067
20130701 10:00,0.156392653,1.6754990229,0.8739208765,1.8897181467,3.9165457665,2.3292204105,4.5568188972
20130701 11:00,0.0987653212,1.7329045697,0.8312585903,1.9219649039,3.5995214304,2.1291298414,4.1820746537
20130701 12:00,0.0719151001,1.7215430552,0.7598240646,1.8817659526,3.6427169604,2.0923033563,4.2008475559
20130701 13:00,0.086553323,1.7245329275,0.7186499977,1.8682803958,3.9011187915,2.1008962029,4.4308568788
20130701 14:00,0.1135383344,1.8010736566,0.5375833181,1.8795909503,4.2142863838,1.7031701638,4.5454370892
20130701 15:00,0.176116962,1.9069151336,0.1511423771,1.9128955395,4.5621646699,0.8125829991,4.6339656457
20130701 16:00,0.3864436936,1.9415976515,-0.292843043,1.9635576101,4.7550018573,-0.2050555391,4.7594212292
20130701 17:00,0.4156752094,1.9069151336,-0.5894947538,1.9959532539,4.8043681772,-0.9747290777,4.9022495201
20130701 18:00,0.3842511053,1.9404017027,-0.8658074677,2.1248014822,4.9540098347,-1.6946868614,5.2358549445
20130701 19:00,0.3703227778,2.1144122666,-1.0453859281,2.3587223176,5.2633206833,-2.2434014894,5.7214853716
20130701 20:00,0.3624150821,2.3428385051,-1.0850717757,2.5819126669,5.6420529193,-2.449629806,6.1508899625
20130701 21:00,0.4683153014,2.5138591968,-1.0935050183,2.7413940407,5.9158817254,-2.5097797317,6.42624703
20130701 22:00,0.5432317314,2.7811537744,-0.9054933153,2.9248477672,6.3061841927,-2.1863204375,6.6744255279
20130701 23:00,0.7297185579,3.5340036026,-0.8702721255,3.6395817116,6.4828230564,-1.6934593119,6.7003581413
20130702 0:00,0.8489180835,3.8802308071,-0.7938768689,3.9606100034,6.4450269676,-1.3712275673,6.5892820288
20130702 1:00,0.8121113547,4.1922809469,-0.8610814618,4.2797991567,5.8511293937,-1.1978509917,5.972483753
20130702 2:00,0.7205168757,4.7438659365,-0.6713236146,4.7911313297,6.3395859083,-0.911695344,6.4048058432
20130702 3:00,0.4641278171,4.9551874585,-0.3787802668,4.9696435726,6.5556909117,-0.5180778115,6.5761301652
20130702 4:00,0.4999191258,5.0662208005,-0.1297230924,5.0678813404,6.7310912056,-0.1932358853,6.7338643382
20130702 5:00,0.5356475324,4.8972829736,0.0990734786,4.8982850139,6.5667921962,0.1217809543,6.5679213111
20130702 6:00,0.519221092,4.2179499453,0.2680765613,4.2264603138,5.8533496506,0.3532845576,5.8640013737
20130702 7:00,0.3035476798,2.8336148903,0.2374385755,2.8435453968,5.3567521941,0.3772332063,5.3700185252
20130702 8:00,0.1430034866,2.1698026517,0.1830808589,2.1775128354,5.0473964015,0.1512562141,5.0496622537
20130702 9:00,0.0492074332,2.5787157663,-0.0748712147,2.5798024541,4.5915036546,-0.4179847416,4.6104898931
20130702 10:00,0,2.9768837187,-0.9510187748,3.1251037399,4.1393113357,-1.1481114907,4.2955859122
20130702 11:00,0,2.2826268541,-2.1295929039,3.1217865545,3.6427138792,-1.9556107968,4.1344622377
20130702 12:00,0,1.8390904393,-2.629189736,3.2085654602,3.3377986004,-2.5555551482,4.2037794439
20130702 13:00,0,1.6188146156,-2.7196212101,3.164948702,3.1179931689,-2.8067089248,4.1951753706
20130702 14:00,0,1.4600249973,-2.6870065801,3.0580512348,2.827139517,-2.9135567418,4.0597451565
20130702 15:00,0.0040077639,1.3388434466,-2.8209242275,3.1225174574,2.5681095471,-3.2574347733,4.1480197623
20130702 16:00,0.0944160886,1.3221287499,-3.111490931,3.3807396003,2.3579252287,-3.9482611759,4.5987582778
20130702 17:00,0.1407839402,1.4391316265,-3.2538093164,3.5578610015,2.4445152472,-4.5310116257,5.1483707274
20130702 18:00,0.1256964164,1.4862909492,-3.0339076445,3.3784103335,2.6672810213,-4.9780530667,5.6476012945
20130702 19:00,0.2136875022,1.3842119089,-2.7621190613,3.0895540645,2.9344519331,-5.5743130106,6.2995217031
20130702 20:00,0.5221325617,1.0708113467,-2.5481473221,2.7639992249,2.9773768995,-6.3971640146,7.0560952822
20130702 21:00,0.8136928939,0.9162004026,-2.7393876525,2.8885407888,2.7509106973,-7.0707965156,7.5870727576
20130702 22:00,0.9090435283,0.9752987944,-2.9662075793,3.1224341693,2.8041968625,-7.415902683,7.9283751581
20130702 23:00,0.9192965745,1.4421163938,-3.5389402483,3.8214915641,3.173499591,-7.3716897932,8.0257653879
20130703 0:00,0.9169242658,2.3506795476,-4.354305998,4.9483002193,3.9431886443,-7.6560032371,8.611801336
20130703 1:00,0.8609952913,3.4258504307,-3.996703826,5.2640376752,4.8998929381,-5.9152903618,7.6811204176
20130703 2:00,0.854255778,4.4107419173,-4.9496620446,6.6297661057,6.0824166931,-6.9889356938,9.2650426313
20130703 3:00,0.8443801445,4.7799714491,-5.3763172607,7.1939498429,6.5337423907,-7.4971642854,9.9447102496
20130703 4:00,0.9166187412,4.7774568325,-5.4348857555,7.2361645201,6.5387851359,-7.5568388754,9.9930738435
20130703 5:00,0.8701071133,4.6362192023,-5.3527271725,7.0813993444,6.4243148193,-7.5265042921,9.8954579357
20130703 6:00,0.9192786025,4.3902058821,-4.9370535492,6.6066939867,6.2800923059,-7.1331492863,9.5037560002
20130703 7:00,0.9505499443,4.0016976233,-4.220809664,5.8162546444,6.4389387804,-6.8039444648,9.3676887703
20130703 8:00,0.9013694691,3.547809334,-3.7786988729,5.1831955628,6.5206312531,-6.8755539728,9.4758574478
20130703 9:00,0.9097174796,3.5071563662,-3.9385420568,5.2737329578,6.5367680378,-7.2161964241,9.7366743404
20130703 10:00,0.9623755437,3.6282770639,-4.0678808163,5.4508759652,6.7374692977,-7.3912418881,10.0011973876
20130703 11:00,0.9719276805,3.8265126695,-4.0918776302,5.6022907592,7.0944956596,-7.3494696751,10.215017042
20130703 12:00,0.9710380648,4.0377404607,-4.150446125,5.7904707118,7.4742143749,-7.3479778104,10.4812527125
20130703 13:00,0.9690341828,4.2611222319,-4.3045951497,6.0569548519,7.814095403,-7.4971642854,10.8290146962
20130703 14:00,0.9748571223,4.3759563882,-4.6336362077,6.3733491052,7.9472238769,-7.9268213335,11.2246542843
20130703 15:00,0.9622946695,4.3591922778,-4.9842337256,6.6215665175,7.9018391699,-8.4569306081,11.5740545003
20130703 16:00,0.9712447432,4.3432663729,-5.1127590338,6.7085220223,7.8337621094,-8.6861804914,11.6969038773
20130703 17:00,0.9687556163,4.4396600078,-5.0842882376,6.7498568776,7.9668905833,-8.6314787839,11.746223715
20130703 18:00,0.9748750944,4.5591042944,-5.0407685922,6.7966741843,8.1630533725,-8.5106377391,11.7926415653
20130703 19:00,0.9750008986,4.4958197776,-5.1090985028,6.8055332623,8.1096002731,-8.5946794533,11.8166886858
20130703 20:00,0.9703461414,4.2502255601,-5.2217615103,6.7328456527,7.7707277941,-8.8010540771,11.7406457795
20130703 21:00,0.9730239747,4.0545045711,-5.3299505356,6.6968186498,7.4227783736,-9.0243365014,11.6848743286
20130703 22:00,0.9688814205,4.1186272934,-5.4942677017,6.8665907378,7.4384108838,-9.2565701142,11.8749335474
20130703 23:00,0.9708583444,4.6219697085,-5.8094800873,7.4237903305,7.7868645788,-9.307790804,12.1354946178
20130704 0:00,0.9626810683,4.5926325153,-5.7094255752,7.3273333362,8.962832765,-10.4301703845,13.7521207609
20130704 1:00,0.9442237878,5.825464303,-5.5724624824,8.0615366068,8.8388070272,-8.2752734069,12.1080411142
20130704 2:00,0.9490133353,5.0151928404,-5.8499530248,7.7054597279,7.9898139096,-8.7758541126,11.8681397749
20130704 3:00,0.9493458179,5.8312079994,-6.2939378927,8.5800140401,8.6491489155,-9.0276372509,12.5022402511
20130704 4:00,0.9482854678,6.4014750034,-6.3198640163,8.9955301903,9.3462169489,-9.0057430649,12.9790284462
20130704 5:00,0.943334172,6.6841469212,-5.7908090552,8.8437146934,9.7930554318,-8.3956914295,12.8992856109
20130704 6:00,0.9575680242,6.8224058999,-4.678821407,8.2726411757,10.2562779925,-6.9571438944,12.3932679075
20130704 7:00,0.9628697746,7.6105231047,-4.0837358496,8.6369531906,11.8420581197,-6.2420996855,13.3864912876
20130704 8:00,0.9666978182,7.9547346273,-1.9946574156,8.20100367,12.7446718552,-3.2017934111,13.1407055268
20130704 9:00,0.9621508932,7.9551448913,-1.2367233939,8.050702764,12.5038755616,-1.7050272452,12.6195888192
20130704 10:00,0.9661406851,10.180416999,-0.6951104666,10.2041201891,15.4967004228,-0.8884736288,15.5221489937
20130704 11:00,0.9690970849,10.5082179603,0.1033331234,10.5087260139,15.922189956,0.4769274215,15.9293312088
20130704 12:00,0.9646939362,10.1500574606,1.2878328987,10.2314309864,15.1615715606,1.9722008019,15.2893043724
20130704 13:00,0.9612343194,9.3910690021,1.3968036372,9.4943792532,14.2137774896,2.2697626926,14.3938630397
20130704 14:00,0.9735721218,8.7305439111,0.6514275817,8.7548132406,13.2992480612,1.2611373541,13.3589096269
20130704 15:00,0.9643973976,8.9221372139,1.4109819861,9.0330173601,13.6552293859,2.3901807153,13.8628371351
20130704 16:00,0.9737248841,7.9034516233,1.3044418216,8.0103755235,12.4318849171,2.2777242148,12.6388207595
20130704 17:00,0.9668685525,7.6187283853,0.9811754671,7.6816487492,12.0490932834,1.7577372988,12.1766288177
20130704 18:00,0.9750548147,7.4168784817,1.1622532371,7.5073909583,11.8251775547,2.0528112138,12.0020355807
20130704 19:00,0.9756478919,7.1296936596,1.3959934459,7.2650760065,11.4309667154,2.470293532,11.6948428883
20130704 20:00,0.9742370871,6.8334830287,1.3753335661,6.9705116542,10.9434162818,2.4275003504,11.2094209425
20130704 21:00,0.9752974372,6.5873246097,1.1962812745,6.6950679161,10.5353038007,2.1518326456,10.752814046
20130704 22:00,0.9692228892,6.2820881702,0.9528187693,6.353935425,10.18925222,1.8114775734,10.3490246788
20130704 23:00,0.967084217,5.9706977702,0.6518326773,6.0061732994,10.0924372154,1.5293411318,10.2076526804
20130705 0:00,0.935714029,6.3871157623,0.6915320542,6.4244427263,9.146132606,1.1840101082,9.2224520374
20130705 1:00,0.9067071637,6.9346487824,1.0131591372,7.0082697703,9.4725025853,1.413457855,9.5773779468
20130705 2:00,0.9321286079,7.3424368149,1.5888292206,7.5123735712,9.94046486,2.2730127413,10.1970303792
20130705 3:00,0.9377089249,7.1016326525,1.3218622194,7.2236075515,9.646533961,1.9140633203,9.8345948495
20130705 4:00,0.9333057762,6.9843886586,1.3038725293,7.1050523226,9.5468706441,1.9206214705,9.7381479721
20130705 5:00,0.916492937,6.5655473203,1.2060086152,6.6753927521,9.08093199,1.7789654262,9.2535422295
20130705 6:00,0.9069677582,5.6335167834,0.3799220455,5.6463131431,7.8525942569,0.6535868517,7.8797469716
20130705 7:00,0.8019930987,4.1657956753,-0.695501629,4.223455472,6.3561267881,-0.8434202341,6.4118410334
20130705 8:00,0.4978074117,3.1721824345,-0.9599500735,3.3142488654,6.1471879562,-1.4747514935,6.3216146463
20130705 9:00,0.3637090687,3.1409963217,-0.9642675991,3.2856764746,6.6611876007,-1.5412074155,6.8371588068
20130705 10:00,0.4707415262,3.5061501746,-1.0218346075,3.6520179369,7.1893525897,-1.5464539357,7.3537956481
20130705 11:00,0.4005697135,3.7864304292,-0.9041820342,3.8928910268,7.2394372007,-1.3921188009,7.3720720113
20130705 12:00,0.4599672909,3.7414276841,-0.6947820414,3.8053913334,7.0021676798,-1.1061834522,7.0890051521
20130705 13:00,0.6321483771,3.4753588227,-0.8595676027,3.5800803636,6.7613568227,-1.459886353,6.9171680801
20130705 14:00,0.7259354444,3.6198413201,-1.3434902665,3.8611160665,6.8509020364,-2.1843433452,7.1907033427
20130705 15:00,0.7692929801,4.1061867761,-1.4942438696,4.3696149237,7.2374135801,-2.274845818,7.5865063649
20130705 16:00,0.7263667733,3.9932851524,-1.7155170579,4.3461851185,7.1751872452,-2.6429766492,7.6464787694
20130705 17:00,0.7789349772,3.6170779937,-1.9731294202,4.1202539875,6.9849669043,-3.2834893189,7.7182293799
20130705 18:00,0.7168505805,3.6008927959,-1.8777840627,4.0610961468,6.9945791024,-3.3180289099,7.7416698887
20130705 19:00,0.7764638223,3.797878496,-1.7809995299,4.19473961,7.1311734961,-3.1064192634,7.7783980402
20130705 20:00,0.7720337155,3.9163067726,-1.9742088016,4.3857677924,7.3041930614,-3.3652475914,8.042146954
20130705 21:00,0.7437277596,3.9103853587,-2.0652366336,4.422252368,7.1352207374,-3.4268942033,7.9154898049
20130705 22:00,0.8554059883,3.7122153759,-1.9648541628,4.200142245,6.968272034,-3.3460103508,7.7299806214
20130705 23:00,0.8992128248,4.0485516814,-2.2800335334,4.646431279,6.7158253582,-3.4019732325,7.5283286403
20130706 0:00,0.8911523669,5.0303220945,-2.4667665167,5.6025955969,6.821559537,-3.32021496,7.5866660594
20130706 1:00,0.742910032,4.7658878812,-2.2240911013,5.2593030454,6.5094754563,-2.9236145447,7.135880655
20130706 2:00,0.7006398045,5.9727582485,-1.684838215,6.2058457044,7.9773724388,-2.2547730705,8.2899018466
20130706 3:00,0.8592699759,5.85148778,-1.6061571889,6.0679197551,7.7802911214,-2.1579731328,8.0740187005
20130706 4:00,0.820351533,5.9114979088,-1.3175321565,6.0565417945,7.8426726028,-1.7855238487,8.0433580655
20130706 5:00,0.7256119478,5.8623229421,-1.0020404322,5.9473452318,7.8316316327,-1.4015507626,7.9560542086
20130706 6:00,0.5267064448,5.2313831161,-0.9705680218,5.3206551845,7.1078960388,-1.3683622125,7.2384115138
20130706 7:00,0.3302900687,4.3820730993,-1.0603795345,4.5085440449,6.5713048892,-1.6398629901,6.7728279598
20130706 8:00,0.2043240717,3.1547826187,-1.1486558077,3.3573893929,6.2577413367,-2.3354396852,6.6793416712
20130706 9:00,0.1291111031,2.7588824636,-1.3152292972,3.0563475837,5.9883416649,-2.7996184341,6.6104537871
20130706 10:00,0.1585492973,2.7726347848,-1.4687532506,3.1376328276,6.1335304224,-2.9715535615,6.8154476017
20130706 11:00,0.4186405952,2.8784859841,-1.220044446,3.1263701014,6.2930724412,-2.5184376627,6.7782954355
20130706 12:00,0.4468027749,3.0147589849,-0.9671137328,3.1660828652,6.4520624115,-2.0316722617,6.7643773949
20130706 13:00,0.3465008447,3.1922889491,-0.9571346758,3.3326889327,6.6000114116,-1.9427085095,6.8799903333
20130706 14:00,0.298057223,3.181870524,-1.1824310775,3.3944724604,6.4658636242,-2.3359006373,6.874869031
20130706 15:00,0.3803062435,3.2556329739,-1.4622284825,3.5689295589,6.4984344861,-2.8305022237,7.0881163654
20130706 16:00,0.4628068725,3.338146901,-1.4177065361,3.6267225638,6.5895224899,-2.7751879736,7.1500681769
20130706 17:00,0.5734786672,3.2735526652,-1.1025986217,3.454254011,6.6369986616,-2.1953102516,6.9906464891
20130706 18:00,0.6563027929,3.3114757327,-0.9724870712,3.4513189698,6.7457522177,-1.9537713595,7.022990496
20130706 19:00,0.7293950613,3.3685687024,-1.0527033368,3.5292264617,6.8473291431,-2.0929788889,7.1600612444
20130706 20:00,0.6296233061,3.3814875495,-1.385082696,3.6541636693,6.8942532663,-2.6318318754,7.3795167267
20130706 21:00,0.8279986341,3.5544334067,-1.7220677737,3.9496220402,7.0714608373,-3.2462810037,7.7809959985
20130706 22:00,0.7357481758,3.8473995215,-1.8878736434,4.2856213052,7.3541096734,-3.6450045566,8.2078613113
20130706 23:00,0.5395744222,4.4637535523,-1.948515605,4.8705039615,7.3761916137,-3.3596752164,8.1052834794
20130707 0:00,0.4135634952,4.6642040519,-1.6710210592,4.954504094,7.0968550687,-2.6945213589,7.5911657352
20130707 1:00,0.3399051077,3.5332208586,-1.7475359265,3.941767554,4.6992314685,-2.2969015803,5.2305385252
20130707 2:00,0.3126954459,4.342217596,-1.7938271548,4.6981559694,5.6517196621,-2.3588387753,6.124218767
20130707 3:00,0.3764152978,5.0750928482,-1.6935965823,5.3502183882,6.6238215121,-2.2855955843,7.0070649062
20130707 4:00,0.6138348729,5.0055619677,-1.7974499466,5.3185032597,6.6348541939,-2.4197928403,7.0623429231
20130707 5:00,0.5762463607,4.9452579339,-1.5764596481,5.1904528757,6.6340369582,-2.1415670276,6.9711373316
20130707 6:00,0.6107257108,4.9551438411,-1.2069348867,5.1000139516,6.7292449158,-1.654917638,6.9297539296
20130707 7:00,0.4357859171,4.3521035032,-0.9291875171,4.4501903717,6.4869345345,-1.3747255652,6.6310021893
20130707 8:00,0.2654829086,2.7812328525,-0.5145791247,2.8284355845,5.5965562532,-1.0502926388,5.6942564503
20130707 9:00,0.0714118831,2.028585786,-0.1760493596,2.0362106149,4.8831094981,-0.4899084933,4.907623529
20130707 10:00,0.0692192948,1.7376105847,-0.2146924719,1.7508236352,4.3976714999,-0.3399811561,4.4107937843
20130707 11:00,0.1302253693,1.6407286944,-0.3080799933,1.6694022675,4.091616735,-0.4294459933,4.1140918035
20130707 12:00,0.2498382517,1.6572052063,-0.0878947597,1.6595344482,3.9612676429,-0.0042422337,3.9612699144
20130707 13:00,0.1981237195,1.691146821,0.1387309926,1.6968275865,3.3920629867,0.3944170137,3.4149167027
20130707 14:00,0.1260738291,1.6723635973,0.4949721842,1.7440749596,2.8093739416,0.5871105094,2.8700663222
20130707 15:00,0.1207810647,1.8021985116,1.0432213399,2.0823616975,2.8130515022,0.6480645743,2.8867362967
20130707 16:00,0.0889705618,1.6219454707,1.439313241,2.1684855812,2.7231555766,0.8972880496,2.8671766842
20130707 17:00,0.1061068977,1.0594373523,1.5624881615,1.8877968,2.2213728646,1.1347139639,2.4944083835
20130707 18:00,0.0533230294,0.3647876078,1.3962422721,1.4431086173,1.5058830204,1.1583090858,1.8998325214
20130707 19:00,0.0487042162,-0.0079110928,1.0927328276,1.0927614643,0.981626327,1.0305021754,1.4232093941
20130707 20:00,0.0143686424,-0.2537406513,1.0090060842,1.0404218357,0.5840411651,1.1007959762,1.2461363744
20130707 21:00,0.0024621689,-0.5625104855,1.1969887243,1.3225732692,0.0777636568,1.4537396749,1.4558180616
20130707 22:00,0,-0.7691259455,0.857251362,1.1517094329,-0.6704156149,1.5717152845,1.7087264357
20130707 23:00,0,-1.1586306884,0.7063017046,1.3569403708,-1.4721238241,1.1563428257,1.8719714966
20130708 0:00,0,-1.1849931075,0.116994242,1.1907545161,-2.1332674952,0.3781953674,2.1665322388
20130708 1:00,0,-0.4734824068,0.5013138774,0.6895659455,-0.5851544064,0.6544184766,0.8778776805
20130708 2:00,0,-0.6148962102,0.896058988,1.0867470079,-0.7649098665,1.1006003294,1.3403015291
20130708 3:00,0,-0.6938841004,0.7885110854,1.0503451226,-0.8513745181,0.9655716108,1.287310027
20130708 4:00,0,-0.8837098365,0.7474253698,1.1574056154,-1.0804299989,0.9112665827,1.4134128084
20130708 5:00,0,-1.0620695885,0.8803497438,1.3794953723,-1.3117608651,1.0418921909,1.6751883192
20130708 6:00,0,-1.6067038314,0.9862864418,1.8852740244,-2.0144757753,1.2023611029,2.3460146784
20130708 7:00,0,-2.3153653462,0.869071312,2.4730955565,-3.5750110454,1.3310297731,3.8147534956
20130708 8:00,0.0211530858,-2.4558236509,0.4622421675,2.4989473035,-5.2409725136,0.7640070018,5.2963666402
20130708 9:00,0.0473473276,-2.8498076032,0.1275144258,2.8526589884,-5.7430742627,0.019881346,5.7431086752
